"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 17 18:20:41 GMT 2023","Mon Apr 17 18:20:43 GMT 2023","1849","","exampleTest.spec.ts","","","","has title",""
