"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 17 18:51:35 GMT 2023","Mon Apr 17 18:51:37 GMT 2023","1919","","exampleTest.spec.ts","","","","has title",""
