"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 18 06:48:38 GMT 2023","Tue Apr 18 06:48:39 GMT 2023","1385","","exampleTest.spec.ts","","","","has title",""
