"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 17 19:42:59 GMT 2023","Mon Apr 17 19:43:01 GMT 2023","1210","","exampleTest.spec.ts","","","","has title",""
