"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 17 18:17:48 GMT 2023","Mon Apr 17 18:17:54 GMT 2023","5973","","exampleTest.spec.ts","","","","has title",""
