"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 17 17:41:57 GMT 2023","Mon Apr 17 17:41:58 GMT 2023","1152","","exampleTest.spec.ts","","","","has title",""
