"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 17 18:09:57 GMT 2023","Mon Apr 17 18:10:03 GMT 2023","5810","","exampleTest.spec.ts","","","","has title",""
