"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 18 07:23:45 GMT 2023","Tue Apr 18 07:23:54 GMT 2023","8891","","exampleTest.spec.ts","","","","has title",""
