"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 17 18:11:57 GMT 2023","Mon Apr 17 18:11:59 GMT 2023","1176","","exampleTest.spec.ts","","","","has title",""
