"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 17 18:26:10 GMT 2023","Mon Apr 17 18:26:11 GMT 2023","1135","","exampleTest.spec.ts","","","","has title",""
