"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 17 13:52:45 GMT 2023","Mon Apr 17 13:52:47 GMT 2023","1541","","exampleTest.spec.ts","","","","has title",""
