"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 17 18:59:47 GMT 2023","Mon Apr 17 18:59:48 GMT 2023","1246","","exampleTest.spec.ts","","","","has title",""
